"id","orderId","date","timestamp","symbol","type","price","amount","total","fee","feeCoin","category","period","tradeType","baseCoin","isShift","note"
"3375817","49295870","22.01.2022 01:47:31","1642805251639","DEGOBTC","SELL",0.000107,1.88,0.00020116,2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"3375818","49295870","22.01.2022 01:47:31","1642805251655","DEGOBTC","SELL",0.000107,1.88,0.00020116,2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"3375819","49295870","22.01.2022 01:47:31","1642805251665","DEGOBTC","SELL",0.000107,1.88,0.00020116,2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"3375820","49295870","22.01.2022 01:47:31","1642805251680","DEGOBTC","SELL",0.000107,1.88,0.00020116,2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"3375821","49295870","22.01.2022 01:47:31","1642805251698","DEGOBTC","SELL",0.000107,1.88,0.00020116,2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"3375822","49295870","22.01.2022 01:47:31","1642805251714","DEGOBTC","SELL",0.000107,1.88,0.00020116,2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"3375823","49295870","22.01.2022 01:47:31","1642805251727","DEGOBTC","SELL",0.000107,1.88,0.00020116,2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"3375824","49295870","22.01.2022 01:47:31","1642805251742","DEGOBTC","SELL",0.000107,1.88,0.00020116,2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"3375825","49295870","22.01.2022 01:47:31","1642805251770","DEGOBTC","SELL",0.000107,1.88,0.00020116,2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"3375831","49295870","22.01.2022 01:48:46","1642805326027","DEGOBTC","SELL",0.000107,0.78,0.00008346,5.98671e-8,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"5268393","47304487","22.01.2022 01:48:52","1642805332282","EPSBTC","SELL",0.0000048,5775,0.02772,0.00002772,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"5268394","47304487","22.01.2022 01:48:56","1642805336247","EPSBTC","SELL",0.0000048,13749,0.0659952,0.000066,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7801285","98612165","22.01.2022 02:09:06","1642806546969","PIVXBTC","SELL",0.00000896,1995,0.0178752,0.00001788,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7801609","98612165","22.01.2022 02:21:15","1642807275636","PIVXBTC","SELL",0.00000896,14,0.00012544,1.3e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7801752","98612165","22.01.2022 02:25:54","1642807554298","PIVXBTC","SELL",0.00000896,12,0.00010752,1.1e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7801757","98612165","22.01.2022 02:26:00","1642807560461","PIVXBTC","SELL",0.00000896,12,0.00010752,1.1e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7801759","98612165","22.01.2022 02:26:08","1642807568163","PIVXBTC","SELL",0.00000896,36,0.00032256,3.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7801760","98612165","22.01.2022 02:26:10","1642807570643","PIVXBTC","SELL",0.00000896,12,0.00010752,1.1e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7801761","98612165","22.01.2022 02:26:11","1642807571639","PIVXBTC","SELL",0.00000896,60,0.0005376,5.4e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7801762","98612165","22.01.2022 02:26:14","1642807574673","PIVXBTC","SELL",0.00000896,48,0.00043008,4.3e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7801834","98612165","22.01.2022 02:28:40","1642807720345","PIVXBTC","SELL",0.00000896,36,0.00032256,3.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7801835","98612165","22.01.2022 02:28:42","1642807722700","PIVXBTC","SELL",0.00000896,24,0.00021504,2.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7801836","98612165","22.01.2022 02:28:42","1642807722993","PIVXBTC","SELL",0.00000896,48,0.00043008,4.3e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7801837","98612165","22.01.2022 02:28:44","1642807724141","PIVXBTC","SELL",0.00000896,36,0.00032256,3.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7801841","98612165","22.01.2022 02:28:50","1642807730235","PIVXBTC","SELL",0.00000896,12,0.00010752,1.1e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7801845","98612165","22.01.2022 02:28:58","1642807738993","PIVXBTC","SELL",0.00000896,60,0.0005376,5.4e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7801846","98612165","22.01.2022 02:29:01","1642807741717","PIVXBTC","SELL",0.00000896,24,0.00021504,2.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7801847","98612165","22.01.2022 02:29:03","1642807743954","PIVXBTC","SELL",0.00000896,48,0.00043008,4.3e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7801848","98612165","22.01.2022 02:29:05","1642807745632","PIVXBTC","SELL",0.00000896,36,0.00032256,3.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7801856","98612165","22.01.2022 02:29:11","1642807751427","PIVXBTC","SELL",0.00000896,12,0.00010752,1.1e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7801858","98612165","22.01.2022 02:29:20","1642807760625","PIVXBTC","SELL",0.00000896,24,0.00021504,2.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7801859","98612165","22.01.2022 02:29:21","1642807761533","PIVXBTC","SELL",0.00000896,60,0.0005376,5.4e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7801860","98612165","22.01.2022 02:29:23","1642807763732","PIVXBTC","SELL",0.00000896,36,0.00032256,3.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7801861","98612165","22.01.2022 02:29:24","1642807764719","PIVXBTC","SELL",0.00000896,48,0.00043008,4.3e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7801873","98612165","22.01.2022 02:29:43","1642807783619","PIVXBTC","SELL",0.00000896,12,0.00010752,1.1e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7801874","98612165","22.01.2022 02:29:44","1642807784668","PIVXBTC","SELL",0.00000896,36,0.00032256,3.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7801884","98612165","22.01.2022 02:30:02","1642807802116","PIVXBTC","SELL",0.00000896,12,0.00010752,1.1e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7801885","98612165","22.01.2022 02:30:03","1642807803644","PIVXBTC","SELL",0.00000896,48,0.00043008,4.3e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7801886","98612165","22.01.2022 02:30:04","1642807804508","PIVXBTC","SELL",0.00000896,36,0.00032256,3.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7801900","98612165","22.01.2022 02:30:24","1642807824268","PIVXBTC","SELL",0.00000896,12,0.00010752,1.1e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802066","98612165","22.01.2022 02:35:15","1642808115018","PIVXBTC","SELL",0.00000896,24,0.00021504,2.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802075","98612165","22.01.2022 02:35:31","1642808131143","PIVXBTC","SELL",0.00000896,12,0.00010752,1.1e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802076","98612165","22.01.2022 02:35:33","1642808133310","PIVXBTC","SELL",0.00000896,48,0.00043008,4.3e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802079","98612165","22.01.2022 02:35:35","1642808135643","PIVXBTC","SELL",0.00000896,24,0.00021504,2.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802883","98612165","22.01.2022 03:00:31","1642809631448","PIVXBTC","SELL",0.00000896,24,0.00021504,2.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802885","98612165","22.01.2022 03:00:35","1642809635049","PIVXBTC","SELL",0.00000896,36,0.00032256,3.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802891","98612165","22.01.2022 03:00:52","1642809652062","PIVXBTC","SELL",0.00000896,60,0.0005376,5.4e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802892","98612165","22.01.2022 03:00:53","1642809653795","PIVXBTC","SELL",0.00000896,24,0.00021504,2.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802912","98612165","22.01.2022 03:01:29","1642809689436","PIVXBTC","SELL",0.00000896,12,0.00010752,1.1e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802913","98612165","22.01.2022 03:01:30","1642809690985","PIVXBTC","SELL",0.00000896,60,0.0005376,5.4e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802914","98612165","22.01.2022 03:01:32","1642809692637","PIVXBTC","SELL",0.00000896,24,0.00021504,2.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802915","98612165","22.01.2022 03:01:33","1642809693587","PIVXBTC","SELL",0.00000896,48,0.00043008,4.3e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802918","98612165","22.01.2022 03:01:35","1642809695564","PIVXBTC","SELL",0.00000896,24,0.00021504,2.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802941","98612165","22.01.2022 03:02:10","1642809730782","PIVXBTC","SELL",0.00000896,12,0.00010752,1.1e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802942","98612165","22.01.2022 03:02:12","1642809732866","PIVXBTC","SELL",0.00000896,60,0.0005376,5.4e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802943","98612165","22.01.2022 03:02:14","1642809734200","PIVXBTC","SELL",0.00000896,36,0.00032256,3.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802944","98612165","22.01.2022 03:02:14","1642809734763","PIVXBTC","SELL",0.00000896,48,0.00043008,4.3e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802948","98612165","22.01.2022 03:02:20","1642809740554","PIVXBTC","SELL",0.00000896,24,0.00021504,2.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802951","98612165","22.01.2022 03:02:29","1642809749935","PIVXBTC","SELL",0.00000896,12,0.00010752,1.1e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802952","98612165","22.01.2022 03:02:32","1642809752030","PIVXBTC","SELL",0.00000896,48,0.00043008,4.3e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802954","98612165","22.01.2022 03:02:35","1642809755181","PIVXBTC","SELL",0.00000896,36,0.00032256,3.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802955","98612165","22.01.2022 03:02:38","1642809758641","PIVXBTC","SELL",0.00000896,60,0.0005376,5.4e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802957","98612165","22.01.2022 03:02:41","1642809761223","PIVXBTC","SELL",0.00000896,24,0.00021504,2.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802962","98612165","22.01.2022 03:02:50","1642809770890","PIVXBTC","SELL",0.00000896,12,0.00010752,1.1e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802963","98612165","22.01.2022 03:02:53","1642809773134","PIVXBTC","SELL",0.00000896,48,0.00043008,4.3e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802964","98612165","22.01.2022 03:02:53","1642809773737","PIVXBTC","SELL",0.00000896,36,0.00032256,3.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802968","98612165","22.01.2022 03:02:59","1642809779335","PIVXBTC","SELL",0.00000896,60,0.0005376,5.4e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802969","98612165","22.01.2022 03:03:00","1642809780436","PIVXBTC","SELL",0.00000896,24,0.00021504,2.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802972","98612165","22.01.2022 03:03:12","1642809792302","PIVXBTC","SELL",0.00000896,12,0.00010752,1.1e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802973","98612165","22.01.2022 03:03:13","1642809793731","PIVXBTC","SELL",0.00000896,36,0.00032256,3.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802974","98612165","22.01.2022 03:03:15","1642809795238","PIVXBTC","SELL",0.00000896,48,0.00043008,4.3e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802977","98612165","22.01.2022 03:03:20","1642809800148","PIVXBTC","SELL",0.00000896,24,0.00021504,2.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802981","98612165","22.01.2022 03:03:31","1642809811568","PIVXBTC","SELL",0.00000896,12,0.00010752,1.1e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802982","98612165","22.01.2022 03:03:31","1642809811906","PIVXBTC","SELL",0.00000896,60,0.0005376,5.4e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802983","98612165","22.01.2022 03:03:32","1642809812870","PIVXBTC","SELL",0.00000896,36,0.00032256,3.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802984","98612165","22.01.2022 03:03:33","1642809813564","PIVXBTC","SELL",0.00000896,48,0.00043008,4.3e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802988","98612165","22.01.2022 03:03:38","1642809818938","PIVXBTC","SELL",0.00000896,24,0.00021504,2.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802992","98612165","22.01.2022 03:03:51","1642809831090","PIVXBTC","SELL",0.00000896,60,0.0005376,5.4e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802993","98612165","22.01.2022 03:03:52","1642809832609","PIVXBTC","SELL",0.00000896,12,0.00010752,1.1e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802994","98612165","22.01.2022 03:03:54","1642809834047","PIVXBTC","SELL",0.00000896,48,0.00043008,4.3e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7802995","98612165","22.01.2022 03:03:54","1642809834436","PIVXBTC","SELL",0.00000896,36,0.00032256,3.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7803001","98612165","22.01.2022 03:04:02","1642809842974","PIVXBTC","SELL",0.00000896,24,0.00021504,2.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7803004","98612165","22.01.2022 03:04:09","1642809849747","PIVXBTC","SELL",0.00000896,47,0.00042112,4.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7803005","98612165","22.01.2022 03:04:11","1642809851324","PIVXBTC","SELL",0.00000896,12,0.00010752,1.1e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7803007","98612165","22.01.2022 03:04:14","1642809854741","PIVXBTC","SELL",0.00000896,36,0.00032256,3.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7803009","98612165","22.01.2022 03:04:14","1642809854950","PIVXBTC","SELL",0.00000896,36,0.00032256,3.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7803016","98612165","22.01.2022 03:04:29","1642809869892","PIVXBTC","SELL",0.00000896,48,0.00043008,4.3e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7803020","98612165","22.01.2022 03:04:35","1642809875911","PIVXBTC","SELL",0.00000896,24,0.00021504,2.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7803022","98612165","22.01.2022 03:04:39","1642809879694","PIVXBTC","SELL",0.00000896,24,0.00021504,2.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7803023","98612165","22.01.2022 03:04:40","1642809880795","PIVXBTC","SELL",0.00000896,12,0.00010752,1.1e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7803028","98612165","22.01.2022 03:04:51","1642809891297","PIVXBTC","SELL",0.00000896,12,0.00010752,1.1e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7803029","98612165","22.01.2022 03:04:55","1642809895798","PIVXBTC","SELL",0.00000896,36,0.00032256,3.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7803031","98612165","22.01.2022 03:05:00","1642809900299","PIVXBTC","SELL",0.00000896,12,0.00010752,1.1e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7803033","98612165","22.01.2022 03:05:02","1642809902093","PIVXBTC","SELL",0.00000896,24,0.00021504,2.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7803034","98612165","22.01.2022 03:05:04","1642809904112","PIVXBTC","SELL",0.00000896,48,0.00043008,4.3e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7803038","98612165","22.01.2022 03:05:10","1642809910728","PIVXBTC","SELL",0.00000896,60,0.0005376,5.4e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7803039","98612165","22.01.2022 03:05:14","1642809914143","PIVXBTC","SELL",0.00000896,36,0.00032256,3.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7803045","98612165","22.01.2022 03:05:21","1642809921447","PIVXBTC","SELL",0.00000896,20,0.0001792,1.8e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7803046","98612165","22.01.2022 03:05:21","1642809921706","PIVXBTC","SELL",0.00000896,24,0.00021504,2.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7803047","98612165","22.01.2022 03:05:26","1642809926994","PIVXBTC","SELL",0.00000896,22,0.00019712,2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7803053","98612165","22.01.2022 03:05:28","1642809928829","PIVXBTC","SELL",0.00000896,36,0.00032256,3.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7803054","98612165","22.01.2022 03:05:33","1642809933227","PIVXBTC","SELL",0.00000896,36,0.00032256,3.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7803059","98612165","22.01.2022 03:05:43","1642809943418","PIVXBTC","SELL",0.00000896,48,0.00043008,4.3e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7803060","98612165","22.01.2022 03:05:45","1642809945405","PIVXBTC","SELL",0.00000896,21,0.00018816,1.9e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7803069","98612165","22.01.2022 03:05:53","1642809953804","PIVXBTC","SELL",0.00000896,24,0.00021504,2.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7803072","98612165","22.01.2022 03:06:00","1642809960297","PIVXBTC","SELL",0.00000896,24,0.00021504,2.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7803073","98612165","22.01.2022 03:06:01","1642809961935","PIVXBTC","SELL",0.00000896,12,0.00010752,1.1e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7803074","98612165","22.01.2022 03:06:02","1642809962467","PIVXBTC","SELL",0.00000896,48,0.00043008,4.3e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7803085","98612165","22.01.2022 03:06:21","1642809981244","PIVXBTC","SELL",0.00000896,24,0.00021504,2.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7803086","98612165","22.01.2022 03:06:21","1642809981275","PIVXBTC","SELL",0.00000896,12,0.00010752,1.1e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7803088","98612165","22.01.2022 03:06:23","1642809983430","PIVXBTC","SELL",0.00000896,12,0.00010752,1.1e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7803094","98612165","22.01.2022 03:06:28","1642809988992","PIVXBTC","SELL",0.00000896,24,0.00021504,2.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7803113","98612165","22.01.2022 03:07:01","1642810021124","PIVXBTC","SELL",0.00000896,24,0.00021504,2.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7803114","98612165","22.01.2022 03:07:01","1642810021741","PIVXBTC","SELL",0.00000896,48,0.00043008,4.3e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7803145","98612165","22.01.2022 03:07:56","1642810076011","PIVXBTC","SELL",0.00000896,36,0.00032256,3.2e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7803160","98612165","22.01.2022 03:08:13","1642810093652","PIVXBTC","SELL",0.00000896,60,0.0005376,5.4e-7,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7803969","98612165","22.01.2022 03:33:13","1642811593402","PIVXBTC","SELL",0.00000896,3505,0.0314048,0.0000314,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7804003","98612165","22.01.2022 03:34:09","1642811649228","PIVXBTC","SELL",0.00000896,11207,0.10041472,0.00010041,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"7804007","98612165","22.01.2022 03:34:13","1642811653991","PIVXBTC","SELL",0.00000896,956,0.00856576,0.00000857,"BTC","spot-signal","period-06","closed","BTC",0,"Спот-сделка по сигналу"
"1244075927","9239882659","02.02.2022 23:14:32","1643832872952","BTCUSDT","SELL",37616.25,0.06155,2315.2801875,2.31528019,"USDT","change","period-06","closed","USDT",0,"Обмен оборотки Заказчика за процент"
"1244075928","9239882659","02.02.2022 23:14:32","1643832872952","BTCUSDT","SELL",37616.25,0.24,9027.9,9.0279,"USDT","change","period-06","closed","USDT",0,"Обмен оборотки Заказчика за процент"
"1244075929","9239882659","02.02.2022 23:14:32","1643832872952","BTCUSDT","SELL",37616.25,0.1,3761.625,3.761625,"USDT","change","period-06","closed","USDT",0,"Обмен оборотки Заказчика за процент"
"1244075930","9239882659","02.02.2022 23:14:32","1643832872952","BTCUSDT","SELL",37613.53,0.03989,1500.4037117,1.50040371,"USDT","change","period-06","closed","USDT",0,"Обмен оборотки Заказчика за процент"
"1244075931","9239882659","02.02.2022 23:14:32","1643832872952","BTCUSDT","SELL",37613.46,0.00098,36.8611908,0.03686119,"USDT","change","period-06","closed","USDT",0,"Обмен оборотки Заказчика за процент"
"1244075932","9239882659","02.02.2022 23:14:32","1643832872952","BTCUSDT","SELL",37613.46,0.22303,8388.9299838,8.38892998,"USDT","change","period-06","closed","USDT",0,"Обмен оборотки Заказчика за процент"
"1244075933","9239882659","02.02.2022 23:14:32","1643832872952","BTCUSDT","SELL",37613.45,0.09223,3469.0884935,3.46908849,"USDT","change","period-06","closed","USDT",0,"Обмен оборотки Заказчика за процент"
"1244075934","9239882659","02.02.2022 23:14:32","1643832872952","BTCUSDT","SELL",37613.45,0.0461,1733.980045,1.73398005,"USDT","change","period-06","closed","USDT",0,"Обмен оборотки Заказчика за процент"
"1244075935","9239882659","02.02.2022 23:14:32","1643832872952","BTCUSDT","SELL",37613.45,0.13292,4999.579774,4.99957977,"USDT","change","period-06","closed","USDT",0,"Обмен оборотки Заказчика за процент"
"1244075936","9239882659","02.02.2022 23:14:32","1643832872952","BTCUSDT","SELL",37613.44,0.23038,8665.3843072,8.66538431,"USDT","change","period-06","closed","USDT",0,"Обмен оборотки Заказчика за процент"
"1244075937","9239882659","02.02.2022 23:14:32","1643832872952","BTCUSDT","SELL",37612.53,0.10884,4093.7477652,4.09374777,"USDT","change","period-06","closed","USDT",0,"Обмен оборотки Заказчика за процент"
"1244075938","9239882659","02.02.2022 23:14:32","1643832872952","BTCUSDT","SELL",37612.52,0.00499,187.6864748,0.18768647,"USDT","change","period-06","closed","USDT",0,"Обмен оборотки Заказчика за процент"
"1244075939","9239882659","02.02.2022 23:14:32","1643832872952","BTCUSDT","SELL",37612.48,0.134,5040.07232,5.04007232,"USDT","change","period-06","closed","USDT",0,"Обмен оборотки Заказчика за процент"
"1244075940","9239882659","02.02.2022 23:14:32","1643832872952","BTCUSDT","SELL",37611.72,0.05,1880.586,1.880586,"USDT","change","period-06","closed","USDT",0,"Обмен оборотки Заказчика за процент"
"1244075941","9239882659","02.02.2022 23:14:32","1643832872952","BTCUSDT","SELL",37611.02,0.04219,1586.8089338,1.58680893,"USDT","change","period-06","closed","USDT",0,"Обмен оборотки Заказчика за процент"
"1244075942","9239882659","02.02.2022 23:14:32","1643832872952","BTCUSDT","SELL",37610.94,0.32372,12175.4134968,12.1754135,"USDT","change","period-06","closed","USDT",0,"Обмен оборотки Заказчика за процент"
"1244075943","9239882659","02.02.2022 23:14:32","1643832872952","BTCUSDT","SELL",37610.94,0.64736,24347.8181184,24.34781812,"USDT","change","period-06","closed","USDT",0,"Обмен оборотки Заказчика за процент"
"1244075944","9239882659","02.02.2022 23:14:32","1643832872952","BTCUSDT","SELL",37610.94,0.29587,11127.9488178,11.12794882,"USDT","change","period-06","closed","USDT",0,"Обмен оборотки Заказчика за процент"
"1244075945","9239882659","02.02.2022 23:14:32","1643832872952","BTCUSDT","SELL",37610.63,0.2597,9767.480611,9.76748061,"USDT","change","period-06","closed","USDT",0,"Обмен оборотки Заказчика за процент"
